Date,Close,Net,PerctChg,Open,Low,High,Volume,O-C,H-L,PercentCVol
2019-01-11 17:00,"23,995.95",0,0.00%,"23,995.95","23,995.95","23,995.95","348,300",0,0,-99.17%
2019-01-11 16:30,"23,995.95",4.31,0.02%,"23,992.15","23,992.15","23,995.95","42,004,517",3.8,3.8,14.50%
2019-01-11 16:00,"23,991.64",62.35,0.26%,"23,929.24","23,927.94","23,996.32","36,686,727",62.4,68.38,185.99%
2019-01-11 15:30,"23,929.29",5.24,0.02%,"23,924.13","23,917.35","23,957.44","12,827,965",5.16,40.09,6.73%
2019-01-11 15:00,"23,924.05",-20.05,-0.08%,"23,943.96","23,919.38","23,955.22","12,019,621",-19.91,35.84,5.27%
2019-01-11 14:30,"23,944.10",20.23,0.08%,"23,923.87","23,907.57","23,948.58","11,417,697",20.23,41.01,-5.22%
2019-01-11 14:00,"23,923.87",18.39,0.08%,"23,906.13","23,897.09","23,933.92","12,045,963",17.74,36.83,-0.70%
2019-01-11 13:30,"23,905.48",-54.59,-0.23%,"23,959.99","23,881.94","23,959.99","12,131,221",-54.51,78.05,5.26%
2019-01-11 13:00,"23,960.07",10.06,0.04%,"23,949.68","23,944.62","23,981.86","11,525,315",10.39,37.24,-3.79%
2019-01-11 12:30,"23,950.01",11.81,0.05%,"23,938.08","23,928.84","23,965.04","11,979,848",11.93,36.2,-22.64%
2019-01-11 12:00,"23,938.20",47.95,0.20%,"23,889.04","23,884.38","23,943.79","15,485,566",49.16,59.41,-21.10%
2019-01-11 11:30,"23,890.25",-20.54,-0.09%,"23,910.74","23,854.45","23,922.85","19,625,699",-20.49,68.4,17.86%
2019-01-11 11:00,"23,910.79",105.16,0.44%,"23,806.27","23,798.16","23,912.58","16,651,512",104.52,114.42,-16.72%
2019-01-11 10:30,"23,805.63",-45.32,-0.19%,"23,850.95","23,805.63","23,880.98","19,994,656",-45.32,75.35,-28.34%
2019-01-11 10:00,"23,850.95",-150.97,-0.63%,"23,940.01","23,801.80","23,948.93","27,902,890",-89.06,147.13,3394.43%
2019-01-10 17:00,"24,001.92",0,0.00%,"24,001.92","24,001.92","24,001.92","798,497",0,0,-98.86%
2019-01-10 16:30,"24,001.92",0.99,0.00%,"23,995.68","23,995.68","24,001.92","70,191,705",6.24,6.24,62.51%
2019-01-10 16:00,"24,000.93",43.12,0.18%,"23,957.47","23,941.19","24,014.78","43,191,707",43.46,73.59,87.91%
2019-01-10 15:30,"23,957.81",29.2,0.12%,"23,928.42","23,910.48","23,962.87","22,984,928",29.39,52.39,50.45%
2019-01-10 15:00,"23,928.61",-14.68,-0.06%,"23,943.19","23,886.38","23,959.70","15,277,269",-14.58,73.32,-22.77%
2019-01-10 14:30,"23,943.29",86.09,0.36%,"23,857.32","23,856.21","23,979.81","19,781,824",85.97,123.6,49.14%
2019-01-10 14:00,"23,857.20",-2.27,-0.01%,"23,859.74","23,796.95","23,867.35","13,264,062",-2.54,70.4,-18.68%
2019-01-10 13:30,"23,859.47",-83.86,-0.35%,"23,941.93","23,805.45","23,943.71","16,310,281",-82.46,138.26,13.04%
2019-01-10 13:00,"23,943.33",23.2,0.10%,"23,919.10","23,887.17","23,978.11","14,428,545",24.23,90.94,3.13%
2019-01-10 12:30,"23,920.13",-4.75,-0.02%,"23,924.98","23,873.68","23,944.75","13,991,191",-4.85,71.07,-13.10%
2019-01-10 12:00,"23,924.88",49.32,0.21%,"23,875.27","23,875.27","23,946.08","16,101,034",49.61,70.81,-10.09%
2019-01-10 11:30,"23,875.56",3.13,0.01%,"23,872.72","23,857.89","23,926.87","17,908,411",2.84,68.98,1.23%
2019-01-10 11:00,"23,872.43",35.96,0.15%,"23,836.37","23,822.57","23,878.20","17,690,333",36.06,55.63,-25.80%
2019-01-10 10:30,"23,836.47",96.23,0.41%,"23,740.74","23,721.25","23,840.07","23,842,987",95.73,118.82,-26.37%
2019-01-10 10:00,"23,740.24",-138.88,-0.58%,"23,811.11","23,703.25","23,811.11","32,382,670",-70.87,107.86,6247.53%
2019-01-09 17:00,"23,879.12",0,0.00%,"23,879.12","23,879.12","23,879.12","510,162",0,0,-98.79%
2019-01-09 16:30,"23,879.12",2.37,0.01%,"23,878.09","23,877.00","23,879.12","42,320,704",1.03,2.12,0.91%
2019-01-09 16:00,"23,876.75",-49.07,-0.21%,"23,925.64","23,828.19","23,935.66","41,938,104",-48.89,107.47,124.93%
2019-01-09 15:30,"23,925.82",8.24,0.03%,"23,917.53","23,908.90","23,951.73","18,644,776",8.29,42.83,14.09%
2019-01-09 15:00,"23,917.58",42.31,0.18%,"23,875.56","23,852.61","23,953.91","16,342,804",42.02,101.3,-17.67%
2019-01-09 14:30,"23,875.27",-42,-0.18%,"23,917.45","23,845.11","23,985.45","19,849,601",-42.18,140.34,57.40%
2019-01-09 14:00,"23,917.27",-37.12,-0.16%,"23,954.37","23,894.68","23,960.09","12,611,333",-37.1,65.41,-11.35%
2019-01-09 13:30,"23,954.39",-9.66,-0.04%,"23,964.12","23,919.53","23,969.17","14,225,670",-9.73,49.64,-6.88%
2019-01-09 13:00,"23,964.05",40.49,0.17%,"23,923.89","23,916.83","23,971.14","15,276,722",40.16,54.31,3.12%
2019-01-09 12:30,"23,923.56",-13.49,-0.06%,"23,936.88","23,908.91","23,942.03","14,815,005",-13.32,33.12,-22.58%
2019-01-09 12:00,"23,937.05",24.01,0.10%,"23,913.12","23,874.57","23,970.80","19,135,438",23.93,96.23,-11.16%
2019-01-09 11:30,"23,913.04",59.07,0.25%,"23,852.81","23,845.24","23,927.82","21,538,581",60.23,82.58,-2.46%
2019-01-09 11:00,"23,853.97",-69.11,-0.29%,"23,923.03","23,776.56","23,923.03","22,081,875",-69.06,146.47,-12.05%
2019-01-09 10:30,"23,923.08",-32.62,-0.14%,"23,957.70","23,900.28","23,982.73","25,108,158",-34.62,82.45,-37.50%
2019-01-09 10:00,"23,955.70",168.25,0.71%,"23,844.27","23,844.27","23,973.59","40,175,388",111.43,129.32,4011.92%
2019-01-08 17:00,"23,787.45",0,0.00%,"23,787.45","23,787.45","23,787.45","977,046",0,0,-97.82%
2019-01-08 16:30,"23,787.45",1.24,0.01%,"23,789.21","23,787.35","23,789.45","44,885,857",-1.76,2.1,7.03%
2019-01-08 16:00,"23,786.21",-13.2,-0.06%,"23,799.56","23,765.44","23,820.58","41,939,299",-13.35,55.14,134.32%
2019-01-08 15:30,"23,799.41",34.62,0.15%,"23,764.80","23,726.16","23,799.41","17,898,631",34.61,73.25,18.38%
2019-01-08 15:00,"23,764.79",13.19,0.06%,"23,751.53","23,741.10","23,797.30","15,119,352",13.26,56.2,15.34%
2019-01-08 14:30,"23,751.60",-21.3,-0.09%,"23,772.47","23,733.66","23,798.59","13,108,082",-20.87,64.93,-15.34%
2019-01-08 14:00,"23,772.90",50.57,0.21%,"23,722.39","23,695.84","23,801.57","15,482,786",50.51,105.73,9.79%
2019-01-08 13:30,"23,722.33",47.47,0.20%,"23,675.21","23,648.29","23,729.58","14,102,192",47.12,81.29,-9.03%
2019-01-08 13:00,"23,674.86",-77.86,-0.33%,"23,752.75","23,631.24","23,760.64","15,501,885",-77.89,129.4,3.07%
2019-01-08 12:30,"23,752.72",65.99,0.28%,"23,687.23","23,669.16","23,768.34","15,040,499",65.49,99.18,-13.34%
2019-01-08 12:00,"23,686.73",31.22,0.13%,"23,654.79","23,602.27","23,692.69","17,355,867",31.94,90.42,-14.73%
2019-01-08 11:30,"23,655.51",38.22,0.16%,"23,616.89","23,615.89","23,706.75","20,353,470",38.62,90.86,-4.14%
2019-01-08 11:00,"23,617.29",-58.28,-0.25%,"23,675.32","23,581.45","23,694.19","21,231,855",-58.03,112.74,-10.57%
2019-01-08 10:30,"23,675.57",-91.89,-0.39%,"23,767.25","23,641.52","23,814.14","23,740,217",-91.68,172.62,-41.65%
2019-01-08 10:00,"23,767.46",236.11,1.00%,"23,680.32","23,680.32","23,864.65","40,686,082",87.14,184.33,2447.00%
2019-01-07 17:30,"23,531.35",0,0.00%,"23,531.35","23,531.35","23,531.35","1,597,415",0,0,-97.35%
2019-01-07 16:30,"23,531.35",4.29,0.02%,"23,532.43","23,531.35","23,533.18","60,296,621",-1.08,1.83,44.43%
2019-01-07 16:00,"23,527.06",-66.66,-0.28%,"23,593.55","23,514.45","23,599.59","41,748,823",-66.49,85.14,116.05%
2019-01-07 15:30,"23,593.72",84.63,0.36%,"23,509.02","23,507.27","23,611.74","19,323,694",84.7,104.47,28.88%
2019-01-07 15:00,"23,509.09",-60.75,-0.26%,"23,569.63","23,494.69","23,579.30","14,993,527",-60.54,84.61,-6.58%
2019-01-07 14:30,"23,569.84",-5.08,-0.02%,"23,575.02","23,546.48","23,602.78","16,048,976",-5.18,56.3,-0.62%
2019-01-07 14:00,"23,574.92",-89.08,-0.38%,"23,665.13","23,570.00","23,674.04","16,149,772",-90.21,104.04,11.69%
2019-01-07 13:30,"23,664.00",18.38,0.08%,"23,645.52","23,645.49","23,687.74","14,459,956",18.48,42.25,1.58%
2019-01-07 13:00,"23,645.62",36.31,0.15%,"23,609.23","23,600.53","23,668.11","14,234,960",36.39,67.58,-7.09%
2019-01-07 12:30,"23,609.31",-20.21,-0.09%,"23,629.87","23,575.39","23,632.28","15,320,776",-20.56,56.89,-22.65%
2019-01-07 12:00,"23,629.52",120.65,0.51%,"23,514.63","23,493.93","23,630.07","19,807,754",114.89,136.14,-8.31%
2019-01-07 11:30,"23,508.87",7.21,0.03%,"23,501.23","23,488.65","23,544.48","21,603,437",7.64,55.83,1.06%
2019-01-07 11:00,"23,501.66",94.59,0.40%,"23,406.73","23,406.69","23,542.56","21,376,243",94.93,135.87,-1.43%
2019-01-07 10:30,"23,407.07",20.52,0.09%,"23,388.46","23,340.22","23,444.97","21,686,355",18.61,104.75,-39.01%
2019-01-07 10:00,"23,386.55",-46.61,-0.20%,"23,474.26","23,301.59","23,474.26","35,555,627",-87.71,172.67,1276.68%
2019-01-04 17:30,"23,433.16",0,0.00%,"23,433.16","23,433.16","23,433.16","2,582,703",0,0,-96.01%
2019-01-04 16:30,"23,433.16",6.48,0.03%,"23,428.02","23,427.74","23,433.16","64,797,104",5.14,5.42,29.08%
2019-01-04 16:00,"23,426.68",45.03,0.19%,"23,382.29","23,370.68","23,452.90","50,197,491",44.39,82.22,121.79%
2019-01-04 15:30,"23,381.65",3.2,0.01%,"23,379.23","23,357.77","23,455.50","22,633,214",2.42,97.73,29.29%
2019-01-04 15:00,"23,378.45",-54.79,-0.23%,"23,432.95","23,371.16","23,474.17","17,506,197",-54.5,103.01,10.36%
2019-01-04 14:30,"23,433.24",10.92,0.05%,"23,423.39","23,365.45","23,440.28","15,862,979",9.85,74.83,-6.12%
2019-01-04 14:00,"23,422.32",-39.17,-0.17%,"23,462.06","23,393.27","23,495.55","16,896,826",-39.74,102.28,-3.91%
2019-01-04 13:30,"23,461.49",6.87,0.03%,"23,454.76","23,444.22","23,518.64","17,584,142",6.73,74.42,1.99%
2019-01-04 13:00,"23,454.62",56.05,0.24%,"23,398.65","23,374.87","23,478.19","17,240,352",55.97,103.32,-0.72%
2019-01-04 12:30,"23,398.57",69.83,0.30%,"23,324.70","23,271.70","23,415.77","17,364,972",73.87,144.07,-22.73%
2019-01-04 12:00,"23,328.74",63.43,0.27%,"23,265.04","23,236.40","23,352.78","22,472,274",63.7,116.38,-10.87%
2019-01-04 11:30,"23,265.31",-47.33,-0.20%,"23,312.15","23,245.38","23,377.69","25,212,921",-46.84,132.31,-9.16%
2019-01-04 11:00,"23,312.64",7.95,0.03%,"23,305.57","23,223.35","23,339.85","27,756,302",7.07,116.5,-14.59%
2019-01-04 10:30,"23,304.69",156.9,0.68%,"23,149.43","23,042.40","23,304.69","32,497,360",155.26,262.29,-28.44%
2019-01-04 10:00,"23,147.79",461.57,2.03%,"22,894.92","22,894.92","23,152.93","45,410,887",252.87,258.01,1039.29%
2019-01-03 17:00,"22,686.22",0,0.00%,"22,686.22","22,686.22","22,686.22","3,985,887",0,0,-92.92%
2019-01-03 16:30,"22,686.22",2.64,0.01%,"22,685.54","22,684.39","22,687.03","56,263,147",0.68,2.64,-0.35%
2019-01-03 16:00,"22,683.58",-46.53,-0.20%,"22,731.19","22,638.41","22,796.94","56,462,190",-47.61,158.53,128.88%
2019-01-03 15:30,"22,730.11",-12.83,-0.06%,"22,742.74","22,685.43","22,761.95","24,669,046",-12.63,76.52,21.97%
2019-01-03 15:00,"22,742.94",-117.12,-0.51%,"22,862.15","22,716.69","22,898.86","20,225,376",-119.21,182.17,6.13%
2019-01-03 14:30,"22,860.06",86.72,0.38%,"22,771.67","22,755.36","22,870.56","19,058,001",88.39,115.2,4.94%
2019-01-03 14:00,"22,773.34",-50.01,-0.22%,"22,823.05","22,749.73","22,887.68","18,161,519",-49.71,137.95,-2.32%
2019-01-03 13:30,"22,823.35",-125.37,-0.55%,"22,948.08","22,745.99","22,948.08","18,593,082",-124.73,202.09,18.67%
2019-01-03 13:00,"22,948.72",32.64,0.14%,"22,916.11","22,866.58","22,969.98","15,668,388",32.61,103.4,-15.56%
2019-01-03 12:30,"22,916.08",-34.33,-0.15%,"22,950.64","22,894.39","22,983.31","18,555,570",-34.56,88.92,-27.99%
2019-01-03 12:00,"22,950.41",176.98,0.78%,"22,773.34","22,756.07","23,021.52","25,768,202",177.07,265.45,-0.15%
2019-01-03 11:30,"22,773.43",-6.18,-0.03%,"22,780.90","22,734.74","22,856.47","25,805,947",-7.47,121.73,-15.39%
2019-01-03 11:00,"22,779.61",-40.3,-0.18%,"22,818.76","22,668.77","22,818.76","30,498,274",-39.15,149.99,-16.07%
2019-01-03 10:30,"22,819.91",-209.41,-0.91%,"23,030.55","22,765.55","23,030.55","36,337,679",-210.64,265,-32.94%
2019-01-03 10:00,"23,029.32",-316.92,-1.36%,"23,176.39","22,961.87","23,176.39","54,186,171",-147.07,214.52,1462.94%
2019-01-02 17:00,"23,346.24",0,0.00%,"23,346.24","23,346.24","23,346.24","3,466,943",0,0,-94.00%
2019-01-02 16:30,"23,346.24",5.53,0.02%,"23,343.31","23,343.31","23,346.29","57,772,661",2.93,2.98,58.02%
2019-01-02 16:00,"23,340.71",104.38,0.45%,"23,236.35","23,188.63","23,362.27","36,560,151",104.36,173.64,58.80%
2019-01-02 15:30,"23,236.33",-31.33,-0.13%,"23,267.83","23,183.91","23,299.65","23,022,315",-31.5,115.74,63.56%
2019-01-02 15:00,"23,267.66",-27.37,-0.12%,"23,295.14","23,267.49","23,358.98","14,076,158",-27.48,91.49,0.30%
2019-01-02 14:30,"23,295.03",-117.27,-0.50%,"23,411.29","23,252.22","23,411.52","14,034,285",-116.26,159.3,12.63%
2019-01-02 14:00,"23,412.30",27.24,0.12%,"23,385.00","23,345.70","23,413.47","12,461,052",27.3,67.77,-2.41%
2019-01-02 13:30,"23,385.06",57.35,0.25%,"23,327.52","23,327.47","23,406.34","12,769,243",57.54,78.87,-12.16%
2019-01-02 13:00,"23,327.71",109.82,0.47%,"23,218.13","23,207.53","23,341.34","14,536,201",109.58,133.81,2.72%
2019-01-02 12:30,"23,217.89",8.76,0.04%,"23,208.56","23,193.65","23,244.62","14,151,265",9.33,50.97,-18.14%
2019-01-02 12:00,"23,209.13",-59.45,-0.26%,"23,268.66","23,205.83","23,323.52","17,287,089",-59.53,117.69,-16.17%
2019-01-02 11:30,"23,268.58",50.76,0.22%,"23,217.77","23,194.80","23,345.19","20,621,046",50.81,150.39,5.70%
2019-01-02 11:00,"23,217.82",96.37,0.42%,"23,122.14","23,082.14","23,246.92","19,508,893",95.68,164.78,-18.58%
2019-01-02 10:30,"23,121.45",50.97,0.22%,"23,075.37","23,014.32","23,198.69","23,959,363",46.08,184.37,-35.83%
2019-01-02 10:00,"23,070.48",-256.98,-1.10%,"23,058.61","22,928.59","23,091.71","37,340,186",11.87,163.12,2351.31%
2018-12-31 17:30,"23,327.46",0,0.00%,"23,327.46","23,327.46","23,327.46","1,523,274",0,0,-97.29%
2018-12-31 16:30,"23,327.46",4.95,0.02%,"23,333.18","23,327.32","23,333.18","56,275,351",-5.72,5.86,23.64%
2018-12-31 16:00,"23,322.51",85.48,0.37%,"23,238.00","23,146.52","23,322.51","45,516,054",84.51,175.99,191.15%
2018-12-31 15:30,"23,237.03",4.66,0.02%,"23,232.19","23,210.13","23,281.78","15,633,325",4.84,71.65,23.20%
2018-12-31 15:00,"23,232.37",50.56,0.22%,"23,181.84","23,157.00","23,289.94","12,689,053",50.53,132.94,-13.87%
2018-12-31 14:30,"23,181.81",-50.4,-0.22%,"23,232.85","23,171.27","23,267.85","14,732,107",-51.04,96.58,24.83%
2018-12-31 14:00,"23,232.21",-95,-0.41%,"23,327.12","23,226.38","23,329.49","11,802,039",-94.91,103.11,-6.73%
2018-12-31 13:30,"23,327.21",50.84,0.22%,"23,276.55","23,267.67","23,327.21","12,654,216",50.66,59.54,6.34%
2018-12-31 13:00,"23,276.37",34.12,0.15%,"23,242.25","23,241.01","23,282.07","11,899,481",34.12,41.06,-7.93%
2018-12-31 12:30,"23,242.25",25.68,0.11%,"23,214.49","23,182.33","23,242.25","12,924,182",27.76,59.92,-13.18%
2018-12-31 12:00,"23,216.57",16.18,0.07%,"23,200.91","23,118.30","23,220.20","14,886,617",15.66,101.9,-2.97%
2018-12-31 11:30,"23,200.39",-5.02,-0.02%,"23,205.58","23,143.31","23,227.92","15,341,957",-5.19,84.61,-11.61%
2018-12-31 11:00,"23,205.41",-45.96,-0.20%,"23,251.33","23,179.74","23,262.02","17,357,129",-45.92,82.28,-5.32%
2018-12-31 10:30,"23,251.37",-12.01,-0.05%,"23,263.08","23,228.46","23,314.00","18,332,046",-11.71,85.54,-32.76%
2018-12-31 10:00,"23,263.38",200.98,0.87%,"23,153.94","23,153.94","23,321.43","27,264,058",109.44,167.49,8219.14%
2018-12-28 17:30,"23,062.40",0,0.00%,"23,062.40","23,062.40","23,062.40","327,727",0,0,-99.19%
2018-12-28 16:30,"23,062.40",9.86,0.04%,"23,059.08","23,059.08","23,062.40","40,450,916",3.32,3.32,-17.78%
2018-12-28 16:00,"23,052.54",-19.81,-0.09%,"23,073.06","22,981.33","23,100.21","49,197,652",-20.52,118.88,73.88%
2018-12-28 15:30,"23,072.35",-290.69,-1.24%,"23,363.18","23,030.90","23,379.38","28,293,679",-290.83,348.48,32.11%
2018-12-28 15:00,"23,363.04",132.96,0.57%,"23,231.04","23,224.93","23,381.88","21,416,300",132,156.95,19.47%
2018-12-28 14:30,"23,230.08",80.92,0.35%,"23,149.75","23,149.75","23,327.17","17,926,816",80.33,177.42,39.68%
2018-12-28 14:00,"23,149.16",73.19,0.32%,"23,075.83","23,036.62","23,194.06","12,834,060",73.33,157.44,0.17%
2018-12-28 13:30,"23,075.97",-54.54,-0.24%,"23,130.23","23,055.42","23,168.18","12,812,465",-54.26,112.76,-6.95%
2018-12-28 13:00,"23,130.51",-54.6,-0.24%,"23,185.54","23,118.41","23,243.13","13,768,736",-55.03,124.72,-18.95%
2018-12-28 12:30,"23,185.11",-15.06,-0.06%,"23,194.91","23,145.62","23,251.70","16,987,539",-9.8,106.08,0.86%
2018-12-28 12:00,"23,200.17",70.99,0.31%,"23,129.45","23,099.01","23,219.71","16,842,103",70.72,120.7,-18.20%
2018-12-28 11:30,"23,129.18",55.65,0.24%,"23,073.53","23,030.41","23,165.79","20,589,590",55.65,135.38,-3.78%
2018-12-28 11:00,"23,073.53",-26.61,-0.12%,"23,100.14","22,983.56","23,151.81","21,397,686",-26.61,168.25,-15.38%
2018-12-28 10:30,"23,100.14",-135.88,-0.58%,"23,235.08","23,084.38","23,256.03","25,287,452",-134.94,171.65,-34.11%
2018-12-28 10:00,"23,236.02",97.2,0.42%,"23,213.61","23,156.42","23,300.01","38,377,077",22.41,143.59,442.25%
2018-12-27 17:30,"23,138.82",0,0.00%,"23,138.82","23,138.82","23,138.82","7,077,337",0,0,-89.97%
2018-12-27 16:30,"23,138.82",4.8,0.02%,"23,137.53","23,132.33","23,138.89","70,566,803",1.29,6.56,2.77%
2018-12-27 16:00,"23,134.02",329.56,1.45%,"22,803.19","22,737.06","23,134.02","68,666,747",330.83,396.96,139.37%
2018-12-27 15:30,"22,804.46",263.27,1.17%,"22,541.87","22,467.25","22,818.76","28,686,072",262.59,351.51,44.88%
2018-12-27 15:00,"22,541.19",219.03,0.98%,"22,323.78","22,287.12","22,560.44","19,799,808",217.41,273.32,-5.36%
2018-12-27 14:30,"22,322.16",-33.35,-0.15%,"22,355.54","22,267.42","22,376.12","20,921,835",-33.38,108.7,33.27%
2018-12-27 14:00,"22,355.51",-81.6,-0.36%,"22,436.76","22,326.00","22,468.53","15,699,172",-81.25,142.53,18.94%
2018-12-27 13:30,"22,437.11",-81.29,-0.36%,"22,517.37","22,436.53","22,545.36","13,199,391",-80.26,108.83,-16.86%
2018-12-27 13:00,"22,518.40",69.76,0.31%,"22,448.47","22,419.23","22,522.33","15,875,214",69.93,103.1,-12.46%
2018-12-27 12:30,"22,448.64",-131.25,-0.58%,"22,576.01","22,416.58","22,580.30","18,134,015",-127.37,163.72,-5.24%
2018-12-27 12:00,"22,579.89",-27.64,-0.12%,"22,607.32","22,507.62","22,680.02","19,137,461",-27.43,172.4,2.53%
2018-12-27 11:30,"22,607.53",133.02,0.59%,"22,472.23","22,428.38","22,629.04","18,665,266",135.3,200.66,-26.14%
2018-12-27 11:00,"22,474.51",85.78,0.38%,"22,389.43","22,350.34","22,592.09","25,270,930",85.08,241.75,-6.77%
2018-12-27 10:30,"22,388.73",-127.47,-0.57%,"22,517.05","22,361.06","22,594.46","27,107,129",-128.32,233.4,-30.73%
2018-12-27 10:00,"22,516.20",-362.25,-1.58%,"22,629.06","22,438.19","22,641.93","39,134,285",-112.86,203.74,1090.87%
2018-12-26 17:00,"22,878.45",0,0.00%,"22,878.45","22,878.45","22,878.45","3,286,202",0,0,-94.89%
2018-12-26 16:30,"22,878.45",1.97,0.01%,"22,878.52","22,876.75","22,878.92","64,301,929",-0.07,2.17,1.05%
2018-12-26 16:00,"22,876.48",320.11,1.42%,"22,555.54","22,544.58","22,877.09","63,636,480",320.94,332.51,183.94%
2018-12-26 15:30,"22,556.37",113.87,0.51%,"22,441.52","22,413.68","22,568.10","22,411,876",114.85,154.42,8.11%
2018-12-26 15:00,"22,442.50",112.18,0.50%,"22,330.21","22,330.21","22,444.83","20,730,305",112.29,114.62,-9.04%
2018-12-26 14:30,"22,330.32",-86.13,-0.38%,"22,416.75","22,307.29","22,428.39","22,791,489",-86.43,121.1,21.14%
2018-12-26 14:00,"22,416.45",187.73,0.84%,"22,228.05","22,218.99","22,418.35","18,814,607",188.4,199.36,-13.99%
2018-12-26 13:30,"22,228.72",-99.43,-0.45%,"22,328.02","22,162.25","22,348.79","21,875,519",-99.3,186.54,4.68%
2018-12-26 13:00,"22,328.15",133.01,0.60%,"22,196.29","22,181.95","22,354.87","20,898,162",131.86,172.92,-23.90%
2018-12-26 12:30,"22,195.14",65.53,0.30%,"22,132.79","22,126.63","22,305.70","27,461,752",62.35,179.07,14.15%
2018-12-26 12:00,"22,129.61",163.79,0.75%,"21,964.88","21,928.02","22,129.61","24,057,057",164.73,201.59,-0.54%
2018-12-26 11:30,"21,965.82",236.09,1.09%,"21,729.61","21,726.32","21,977.62","24,188,848",236.21,251.3,3.32%
2018-12-26 11:00,"21,729.73",-73.85,-0.34%,"21,803.60","21,712.53","21,852.19","23,410,714",-73.87,139.66,-26.50%
2018-12-26 10:30,"21,803.58",-66.3,-0.30%,"21,866.52","21,743.80","21,886.60","31,851,184",-62.94,142.8,-26.55%
2018-12-26 10:00,"21,869.88",77.68,0.36%,"21,857.73","21,857.73","22,074.39","43,362,437",12.15,216.66,1197.56%
2018-12-24 15:00,"21,792.20",0,0.00%,"21,792.20","21,792.20","21,792.20","3,341,843",0,0,
2018-12-24 14:30,"21,792.20",0,0.00%,"21,792.20","21,792.20","21,792.20",,0,0,
2018-12-24 13:30,"21,792.20",-17.1,-0.08%,"21,812.08","21,792.20","21,812.08","29,099,568",-19.88,19.88,-43.60%
2018-12-24 13:00,"21,809.30",-176.31,-0.80%,"21,985.52","21,801.50","22,030.85","51,596,668",-176.22,229.35,58.94%
2018-12-24 12:30,"21,985.61",-18.28,-0.08%,"22,004.37","21,912.87","22,067.45","32,462,520",-18.76,154.58,17.76%
2018-12-24 12:00,"22,003.89",-32.64,-0.15%,"22,036.05","21,970.36","22,113.49","27,567,215",-32.16,143.13,-10.11%
2018-12-24 11:30,"22,036.53",-171.67,-0.77%,"22,209.68","22,007.62","22,259.84","30,668,992",-173.15,252.22,-14.51%
2018-12-24 11:00,"22,208.20",87.51,0.40%,"22,127.52","22,127.52","22,337.96","35,874,084",80.68,210.44,-14.63%
2018-12-24 10:30,"22,120.69",1.49,0.01%,"22,120.92","21,993.79","22,151.61","42,021,902",-0.23,157.82,-24.67%
2018-12-24 10:00,"22,119.20",-326.17,-1.45%,"22,317.28","22,053.20","22,339.87","55,786,218",-198.08,286.67,278.47%
2018-12-21 17:30,"22,445.37",0,0.00%,"22,445.37","22,445.37","22,445.37","14,739,825",0,0,-94.91%
2018-12-21 16:30,"22,445.37",5.56,0.02%,"22,435.36","22,434.76","22,445.37","289,581,608",10.01,10.61,215.11%
2018-12-21 16:00,"22,439.81",-13.04,-0.06%,"22,451.18","22,396.34","22,523.09","91,898,418",-11.37,126.75,144.85%
2018-12-21 15:30,"22,452.85",-184.48,-0.81%,"22,636.99","22,452.85","22,679.20","37,532,684",-184.14,226.35,58.47%
2018-12-21 15:00,"22,637.33",-13.66,-0.06%,"22,653.45","22,597.40","22,707.92","23,684,337",-16.12,110.52,-7.45%
2018-12-21 14:30,"22,650.99",-48.51,-0.21%,"22,699.63","22,611.27","22,719.91","25,590,494",-48.64,108.64,5.03%
2018-12-21 14:00,"22,699.50",-33.59,-0.15%,"22,733.77","22,670.84","22,811.44","24,365,475",-34.27,140.6,-4.97%
2018-12-21 13:30,"22,733.09",25.81,0.11%,"22,709.55","22,652.93","22,774.38","25,639,283",23.54,121.45,-28.01%
2018-12-21 13:00,"22,707.28",-6.45,-0.03%,"22,716.87","22,637.77","22,840.63","35,616,488",-9.59,202.86,9.38%
2018-12-21 12:30,"22,713.73",-142.54,-0.62%,"22,857.87","22,705.38","22,892.49","32,562,565",-144.14,187.11,34.34%
2018-12-21 12:00,"22,856.27",-151.49,-0.66%,"23,008.01","22,845.68","23,025.25","24,238,343",-151.74,179.57,-22.56%
2018-12-21 11:30,"23,007.76",-13.32,-0.06%,"23,022.25","22,830.08","23,023.93","31,300,808",-14.49,193.85,12.83%
2018-12-21 11:00,"23,021.08",-127.43,-0.55%,"23,146.03","23,009.92","23,160.15","27,742,649",-124.95,150.23,-38.60%
2018-12-21 10:30,"23,148.51",173.49,0.76%,"22,975.04","22,928.28","23,254.59","45,180,039",173.47,326.31,-73.55%
2018-12-21 10:00,"22,975.02",115.42,0.50%,"22,871.74","22,848.17","23,015.69","170,841,470",103.28,167.52,11781.12%
2018-12-20 17:30,"22,859.60",0,0.00%,"22,859.60","22,859.60","22,859.60","1,437,924",0,0,-98.39%
2018-12-20 16:30,"22,859.60",-0.54,0.00%,"22,853.67","22,850.72","22,859.60","89,083,893",5.93,8.88,11.94%
2018-12-20 16:00,"22,860.14",-38.31,-0.17%,"22,899.91","22,741.94","22,981.24","79,582,428",-39.77,239.3,114.15%
2018-12-20 15:30,"22,898.45",-23.73,-0.10%,"22,921.41","22,777.69","23,013.33","37,162,247",-22.96,235.64,-4.53%
2018-12-20 15:00,"22,922.18",53.17,0.23%,"22,869.74","22,832.03","23,058.55","38,925,340",52.44,226.52,-6.09%
