Date,Price,BuySignal,SellSignal,ExitSignal
2019-01-16 17:30:00,7034.69,,,
2019-01-16 18:00:00,7034.69,,,
2019-01-16 18:30:00,7034.69,,,
2019-01-16 19:00:00,7034.69,,,
2019-01-16 19:30:00,7034.69,,,
2019-01-16 20:00:00,7034.69,,,
2019-01-16 20:30:00,7034.69,1,,
2019-01-17 10:00:00,7045.85,,,
2019-01-17 10:30:00,7041.0,,,
2019-01-17 11:00:00,7040.58,,,
2019-01-17 11:30:00,7047.51,,,
2019-01-17 12:00:00,7047.07,,,
2019-01-17 12:30:00,7050.41,,,
2019-01-17 13:00:00,7042.6,,,
2019-01-17 13:30:00,7053.85,,,
2019-01-17 14:00:00,7052.47,,,1
2019-01-17 14:30:00,7047.47,,,
2019-01-17 15:00:00,7074.37,,,1
2019-01-17 15:30:00,7079.49,,,1
2019-01-17 16:00:00,7083.89,,,1
2019-01-17 16:30:00,7084.46,,,1
2019-01-17 17:00:00,7084.46,,,1
2019-01-17 17:30:00,7084.46,,,1
2019-01-17 18:00:00,7084.46,,,
2019-01-17 18:30:00,7084.46,,,
2019-01-17 19:00:00,7084.46,,,
2019-01-17 19:30:00,7084.46,,,
2019-01-17 20:00:00,7084.46,,,
2019-01-17 20:30:00,7084.46,,,
2019-01-18 10:00:00,7108.0,,,1
2019-01-18 10:30:00,7123.09,,,1
2019-01-18 11:00:00,7153.32,,,1
2019-01-18 11:30:00,7171.13,,,1
2019-01-18 12:00:00,7170.26,,,1
2019-01-18 12:30:00,7181.48,,,1
2019-01-18 13:00:00,7179.64,,,1
2019-01-18 13:30:00,7164.4,,,1
2019-01-18 14:00:00,7166.01,,,
2019-01-18 14:30:00,7147.32,,,
2019-01-18 15:00:00,7148.31,,,
2019-01-18 15:30:00,7145.13,,1,
2019-01-18 16:00:00,7157.25,,,
2019-01-18 16:30:00,7157.23,,,
2019-01-18 17:00:00,7157.23,,,
2019-01-18 17:30:00,7157.23,,,
2019-01-18 18:00:00,7157.23,1,,
2019-01-18 18:30:00,7157.23,,,
2019-01-18 19:00:00,7157.23,,,
2019-01-18 19:30:00,7157.23,,,
2019-01-18 20:00:00,7157.23,,,
2019-01-18 20:30:00,7157.23,,1,
2019-01-22 10:00:00,7089.36,,,
2019-01-22 10:30:00,7077.74,,,
2019-01-22 11:00:00,7074.56,,,
2019-01-22 11:30:00,7077.66,,,
2019-01-22 12:00:00,7045.9,,,
2019-01-22 12:30:00,7046.26,,,
2019-01-22 13:00:00,7048.7,,,
2019-01-22 13:30:00,7020.1,,,
2019-01-22 14:00:00,7028.85,,,
2019-01-22 14:30:00,7006.24,,,
2019-01-22 15:00:00,6994.27,,,
2019-01-22 15:30:00,7004.65,,,
2019-01-22 16:00:00,7024.78,,,
2019-01-22 16:30:00,7020.36,,,
2019-01-22 17:00:00,7020.36,,,
2019-01-22 17:30:00,7020.36,,,
2019-01-22 18:00:00,7020.36,1,,
2019-01-22 18:30:00,7020.36,,,
2019-01-22 19:00:00,7020.36,,,
2019-01-22 19:30:00,7020.36,,,
2019-01-22 20:00:00,7020.36,,,
2019-01-22 20:30:00,7020.36,,1,
2019-01-23 10:00:00,7076.21,1,,
2019-01-23 10:30:00,7049.79,,,1
2019-01-23 11:00:00,7025.47,,,
2019-01-23 11:30:00,7006.05,,,
2019-01-23 12:00:00,6969.55,,,
2019-01-23 12:30:00,6972.39,,1,
2019-01-23 13:00:00,6991.49,,,
2019-01-23 13:30:00,6993.48,,,
2019-01-23 14:00:00,6998.04,,,
2019-01-23 14:30:00,7008.39,,,
2019-01-23 15:00:00,6996.41,,,
2019-01-23 15:30:00,7021.75,1,,
2019-01-23 16:00:00,7025.3,,,
2019-01-23 16:30:00,7025.77,,,
2019-01-23 17:00:00,7025.77,,,
2019-01-23 17:30:00,7025.77,,,
2019-01-23 18:00:00,7025.77,,,
2019-01-23 18:30:00,7025.77,,,
2019-01-23 19:00:00,7025.77,,,
2019-01-23 19:30:00,7025.77,,,
2019-01-23 20:00:00,7025.77,,,
2019-01-23 20:30:00,7025.77,,,
2019-01-24 10:00:00,7051.21,,,1
2019-01-24 10:30:00,7076.47,,,1
2019-01-24 11:00:00,7047.61,,,1
2019-01-24 11:30:00,7045.25,,,
2019-01-24 12:00:00,7070.61,,,1
2019-01-24 12:30:00,7060.36,,,1
2019-01-24 13:00:00,7047.24,,,
2019-01-24 13:30:00,7037.82,,,
2019-01-24 14:00:00,7047.45,,,
2019-01-24 14:30:00,7054.43,,1,
2019-01-24 15:00:00,7057.84,,,
2019-01-24 15:30:00,7065.53,,,
2019-01-24 16:00:00,7071.29,1,,
2019-01-24 16:30:00,7073.46,,,1
2019-01-24 17:00:00,7073.46,,,
2019-01-24 17:30:00,7073.46,,,
2019-01-24 18:00:00,7073.46,,,
2019-01-24 18:30:00,7073.46,,,
2019-01-24 19:00:00,7073.46,,,
2019-01-24 19:30:00,7073.46,,,
2019-01-24 20:00:00,7073.46,,,
2019-01-24 20:30:00,7073.46,,,
2019-01-25 10:00:00,7135.09,,,1
2019-01-25 10:30:00,7145.05,,,1
2019-01-25 11:00:00,7154.13,,,1
2019-01-25 11:30:00,7149.68,,,1
2019-01-25 12:00:00,7167.16,,,1
2019-01-25 12:30:00,7169.0,,,1
2019-01-25 13:00:00,7161.4,,,1
2019-01-25 13:30:00,7166.07,,,
2019-01-25 14:00:00,7169.17,,,
2019-01-25 14:30:00,7152.26,,,
2019-01-25 15:00:00,7161.61,,,
2019-01-25 15:30:00,7158.21,,,
2019-01-25 16:00:00,7161.58,,1,
2019-01-25 16:30:00,7164.86,,,
2019-01-25 17:00:00,7164.86,,,
2019-01-25 17:30:00,7164.86,1,,
2019-01-25 18:00:00,7164.86,,,
2019-01-25 18:30:00,7164.86,,,
2019-01-25 19:00:00,7164.86,,,
2019-01-25 19:30:00,7164.86,,,
2019-01-25 20:00:00,7164.86,,,
2019-01-25 20:30:00,7164.86,,,
2019-01-28 10:00:00,7054.81,,1,
2019-01-28 10:30:00,7076.92,,,
2019-01-28 11:00:00,7063.77,,,
2019-01-28 11:30:00,7071.52,,,
2019-01-28 12:00:00,7039.74,,,
2019-01-28 12:30:00,7059.52,,,
2019-01-28 13:00:00,7053.33,,,
2019-01-28 13:30:00,7065.15,,,
2019-01-28 14:00:00,7073.52,,,
2019-01-28 14:30:00,7065.38,1,,
2019-01-28 15:00:00,7079.51,,,
2019-01-28 15:30:00,7080.92,,,
2019-01-28 16:00:00,7086.0,,,
